-3,-0.00030755450626673841,0.16960894305585317
-2.8979591836734695,0.022555380425008747,0.13533528093776254
-2.795918367346939,0.056189955090766082,0.098551589927764943
-2.693877551020408,0.10024079476728656,0.063624102261042231
-2.5918367346938775,0.1525257107992489,0.034645281777610976
-2.489795918367347,0.20913850957992075,0.014377032283523966
-2.3877551020408161,0.26505084935629591,0.0040527658276461875
-2.2857142857142856,0.31512758966342957,0.0039085001227081861
-2.1836734693877551,0.35531581316731337,0.013641611711815271
-2.0816326530612246,0.38368049724127473,0.032095015469260246
-1.9795918367346939,0.40098091711330869,0.056335282069749221
-1.8775510204081634,0.41060873860713626,0.081136615043679666
-1.7755102040816326,0.41789436281448916,0.099857442505800892
-1.6734693877551021,0.42896252582969768,0.10673489613828083
-1.5714285714285714,0.44942153325945416,0.099471398236459202
-1.4693877551020409,0.48317918259372344,0.080534797358939814
-1.3673469387755102,0.53161081403952859,0.056200693762799431
-1.2653061224489797,0.59320488025185891,0.033686881923755602
-1.1632653061224489,0.6637201845997166,0.017945974869354203
-1.0612244897959184,0.73682305661305114,0.009952803768996682
-0.95918367346938771,0.80512119921735481,0.0073516028293149072
-0.85714285714285721,0.86145257607019921,0.0067353593766824316
-0.7551020408163267,0.90021646338082784,0.0058299249270237219
-0.65306122448979576,0.91847341953656114,0.0042339167208095552
-0.55102040816326525,0.91653629554084304,0.0026937044970483659
-0.44897959183673475,0.89786220706781716,0.0019381684759791906
-0.34693877551020424,0.8682324769216061,0.002074411429177192
-0.2448979591836733,0.83441978856385357,0.0027777811752802695
-0.14285714285714279,0.80270474995976382,0.0038330404700819276
-0.04081632653061229,0.77764618175430222,0.0054312619889960168
0.061224489795918213,0.76141159117303625,0.0079097054980381276
0.16326530612244916,0.75378060820504733,0.01112361559093808
0.26530612244897966,0.75272703559922216,0.014075066090928873
0.36734693877551017,0.75534082114226908,0.01534871836382834
0.46938775510204067,0.75880421297603196,0.014161415269005329
0.57142857142857162,0.7611732022650044,0.011081094394597701
0.67346938775510212,0.7617969892467944,0.0076505470756938754
0.77551020408163263,0.76130066956232845,0.0052334549525760998
0.87755102040816313,0.76114734930601968,0.0041911426379081518
0.97959183673469408,0.76288782561481505,0.0040564587132500274
1.0816326530612246,0.767295139970811,0.0042434812577415715
1.1836734693877551,0.7736438010054929,0.0043997820682156741
1.2857142857142856,0.7793917259312928,0.004235611978895798
1.3877551020408161,0.78043077727826571,0.0035268025607609332
1.4897959183673466,0.77190021906670514,0.0028061192120348022
1.591836734693878,0.74936148677341563,0.004206922909873706
1.6938775510204085,0.70999077848216707,0.011321445845893258
1.795918367346939,0.65342198445980382,0.027626557843454858
1.8979591836734695,0.58198195194863489,0.054372364913582938
2,0.50026065072202941,0.089451118247415251
